id,split
u2391504396,train
u2391986684,train
u2392767832,train
u2397754986,train
u2398036586,train
u2398074553,train
u2399880522,train
u2400027469,train
u2400813884,train
u2402011314,val
u2402387226,train
u2402724142,val
u2405675727,train
u2407916096,test
u2410240839,test
u2410726597,train
u2410813555,train
u2411313110,train
u2412794903,train
u2412958135,train
u2414012077,train
u2414683548,train
u2415767978,train
u2417107922,train
u2418145838,val
u2418383227,train
u2418491443,train
u2419480904,train
u2419518875,train
u2419897308,test
u2420379249,train
u2421492818,train
u2422507625,train
u2423851014,train
u2424151074,train
u2424275808,val
u2424658080,train
u2425131916,train
u2426054353,train
u2426148990,train
u2426170136,train
u2427351685,test
u2427392464,train
u2427885031,train
u2430323502,test
u2430325777,test
u2431419187,val
u2431499616,train
u2432016882,train
u2432272980,val
u2433230149,train
u2433276240,test
u2433368432,train
u2433495000,train
u2433724964,train
u2434191967,train
u2436518028,train
u2437792460,test
u2439296859,train
u2439655200,test
u2440905902,train
u2441758778,train
u2441981779,test
u2442381762,train
u2442744907,train
u2443887643,train
u2444302555,train
u2445442050,val
u2445595466,train
u2445615709,val
u2445809510,train
u2445883045,val
u2446320283,val
u2446446708,test
u2446873177,train
u2446901304,val
u2448534947,train
u2449693290,test
u2450124820,val
u2450130725,train
u2452193122,test
u2452930902,train
u2454313106,train
u2455731967,test
u2455929786,train
u2457027740,train
u2458024800,train
u2458057668,train
u2458248091,train
u2458804166,train
u2458892874,train
u2459394362,train
u2461812403,train
u2461968937,train
u2462436602,train
u2463352884,train
u2463370231,test
u2464212098,train
u2464408747,train
u2465242367,train
u2465283662,test
u2466137560,test
u2466548929,val
u2466645955,train
u2467658802,val
u2468534670,train
u2471672446,train
u2471881166,train
u2472252584,train
u2472455480,train
u2473050084,train
u2475150925,train
u2475885734,val
u2476591289,val
u2476901377,train
u2477194700,train
u2478217117,train
u2479063608,train
u2479147740,test
u2480893932,train
u2482080210,train
u2482518368,train
u2482678027,train
u2482888200,val
u2482947482,train
u2483872248,val
u2483991945,test
u2484477901,train
u2484690625,train
u2485089643,train
u2485322670,train
u2485837333,val
u2486619919,train
u2487003684,train
u2487828968,train
u2488240818,train
u2489674494,train
u2490585282,train
u2491025474,train
u2491074546,train
u2492917412,val
u2495013543,train
u2496247742,train
u2496382999,test
u2496656412,train
u2496818223,train
u2496941382,train
u2497110548,train
u2497812405,train
u2500316982,train
u2500529919,val
u2502019975,train
u2502990367,val
u2506212118,train
u2507735414,train
u2508018034,train
u2509208611,train
u2509381254,train
u2511020628,train
u2511564204,train
u2511895177,train
u2512429476,train
u2512998728,train
u2513247464,train
u2513318162,train
u2515474724,val
u2515547137,val
u2515591853,train
u2517122019,val
u2518800718,train
u2518975862,test
u2520043286,val
u2521277440,train
u2522772534,val
u2525220860,train
u2525480741,test
u2525531850,val
u2526241154,val
u2527587103,train
u2527904018,train
u2528032772,train
u2528472921,test
u2530425661,train
u2531172931,train
u2531843000,test
u2533023970,train
u2533024722,train
u2533126758,val
u2533215549,train
u2533662164,train
u2534264643,train
u2534427687,test
u2535451561,train
u2537814394,train
u2538172466,train
u2539873266,train
u2540890902,train
u2541047887,train
u2541088938,train
u2543529938,train
u2543884214,train
u2543888244,train
u2544013644,test
u2544267781,train
u2544574922,train
u2545137949,val
u2545759886,train
u2546418373,train
u2546797708,val
u2547531722,train
u2547648448,test
u2549407680,test
u2549407680,test
u2553499747,test
u2554592869,train
u2554930256,train
u2559086222,train
u2562341041,train
u2562972898,train
u2563510940,train
u2564161513,test
u2564282797,train
u2565145598,train
u2565431626,test
u2566645904,train
u2566850276,train
u2567679079,train
u2567832510,test
u2568296040,train
u2568659968,test
u2569245224,train
u2570527903,train
u2570770229,train
u2570842149,val
u2571330897,train
u2572271892,train
u2572625156,val
u2572695564,train
u2572869006,train
u2573265174,train
u2573466488,train
u2573833471,train
u2574471401,train
u2576060983,train
u2576310153,test
u2577329951,train
u2577519084,train
u2577596593,train
u2577886615,train
u2578704038,test
u2579550450,train
u2580307046,train
u2582754894,train
u2583210447,train
u2583867391,val
u2584040791,val
u2584667378,val
u2585978719,test
u2587079072,train
u2587760640,val
u2587888074,train
u2588569494,train
u2588841246,train
u2589181681,train
u2589717313,train
u2590160212,val
u2590335739,train
u2591005166,train
u2591320394,train
u2591443279,train
u2591690364,train
u2592325153,train
u2594958374,train
u2595424747,train
u2595602695,train
u2595621066,train
u2596275908,test
u2596589880,train
u2598796579,train
u2599121383,test
u2599196378,train
u2600639246,test
u2600943020,train
u2601091388,train
u2601739863,train
u2602920558,train
u2602959463,train
u2603132052,train
u2605336322,train
u2605452684,train
u2607880942,train
u2608768125,train
u2609293685,train
u2609516467,val
u2609560783,val
u2611489057,train
u2611789262,train
u2615853902,train
u2616062641,train
u2616339180,test
u2616592373,train
u2623061992,val
u2623605892,train
u2624101468,test
u2627371719,train
u2628719181,train
u2631015170,train
u2637036385,train
u2645980089,train
u2646749889,train
u2647375500,train
u2651353567,train
u2651501008,train
u2651796846,test
u2652182246,test
u2652239532,train
u2652379146,train
u2652828556,train
u2654306088,train
u2654381281,train
u2654428483,train
u2654680267,train
u2656629811,train
u2656796449,train
u2660171779,train
u2664366250,train
u2664730894,train
u2665398600,train
u2666597706,train
u2667389023,test
u2667495414,train
u2671163846,train
u2671179319,train
u2671556916,train
u2672671078,train
u2674935517,val
u2675172241,train
u2678208594,train
u2678228832,test
u2678290878,train
u2682132084,train
u2683830085,test
u2686761109,train
u2687019612,train
u2688277244,train
u2689850420,val
u2692521840,test
u2692749067,train
u2693885376,train
u2694183541,train
u2694921946,test
u2696268463,train
u2696593014,train
u2698179823,train
u2699899597,train
u2701793432,train
u2704715387,train
u2705140969,test
u2706720373,train
u2708815424,train
u2710243311,train
u2712875067,train
u2712902371,train
u2712956107,test
u2713954545,train
u2714051581,train
u2715046843,train
u2715099702,train
u2719560641,train
u2719650549,train
u2719800475,train
u2720379501,val
u2720506339,train
u2720751739,train
u2720792168,train
u2722918513,train
u2723217086,train
u2723963928,test
u2724173566,train
u2727044719,train
u2727429836,test
u2729087494,test
u2729142601,train
u2730475156,train
u2730824608,train
u2732012381,train
u2732073988,train
u2732480119,test
u2733846959,train
u2733945109,train
u2734762370,train
u2734786073,train
u2736471646,train
u2737293019,train
u2737428961,test
u2739253169,train
u2739826012,train
u2740284670,train
u2740736109,val
u2741862091,train
u2742200146,test
u2742459406,train
u2745754561,train
u2745782956,test
u2746027128,train
u2749818053,train
u2750548111,train
u2750612826,train
u2751421558,train
u2752135868,train
u2752145503,train
u2752420039,train
u2753232592,val
u2755883513,train
u2757364007,train
u2757695845,train
u2757704356,train
u2760829173,train
u2761212045,train
u2762298337,train
u2765191131,train
u2765788833,train
u2765789702,train
u2766042745,train
u2766283745,train
u2767708441,test
u2768217298,train
u2768455599,val
u2769253193,train
u2769381272,train
u2769983813,test
u2771098702,test
u2772272466,train
u2772516270,test
u2773662817,train
u2773797223,train
u2774879952,train
u2777967071,train
u2778549348,train
u2778672157,test
u2778976188,train
u2779511456,test
u2780850314,train
u2780986994,train
u2782621042,train
u2782910023,train
u2783132534,test
u2783543455,train
u2784336455,test
u2785038300,val
u2785317370,train
u2785982550,test
u2786353855,train
u2786353923,train
u2786363033,train
u2786405285,val
u2788130120,train
u2788223257,train
u2788863042,train
u2789007754,test
u2789893968,test
u2790334882,train
u2790396710,test
u2790403603,test
u2791376033,train
u2792539218,train
u2793056266,val
u2793278536,test
u2794543926,train
u2796202809,test
u2796357878,val
u2797458689,train
u2797706535,test
u2797855248,train
u2799409064,train
u2799696983,train
u2800204849,train
u2800387204,train
u2800847830,train
u2801042705,train
u2801529949,train
u2802579095,train
u2802922490,train
u2804182260,train
u2805875567,train
u2806966400,train
u2807547679,train
u2807660289,train
u2809134973,train
u2809803589,test
u2812536754,train
u2813365387,train
u2813464232,test
u2813658629,train
u2813792360,train
u2815119892,val
u2815285896,train
u2817513636,train
u2817674196,train
u2818429238,train
u2819401691,train
u2819961553,train
u2820643036,test
u2821108647,test
u2821197425,val
u2821451759,train
u2822106266,train
u2823694357,val
u2824031178,val
u2826178343,train
u2828242172,train
u2828480906,train
u2829932277,train
u2832801048,train
u2832896673,train
u2833644435,test
u2834546835,train
u2834606956,test
u2835276183,train
u2835331538,test
u2835431208,train
u2835646938,val
u2835989799,train
u2836111214,train
u2836365556,train
u2838767611,train
u2839205149,train
u2839641540,test
u2840669666,train
u2841002971,train
u2841191843,train
u2842282942,val
u2842298930,train
u2842853434,train
u2845262875,train
u2845804535,train
u2846098326,train
u2847665497,train
u2848235693,test
u2848795260,test
u2849685891,val
u2850038662,test
u2850640496,train
u2852146471,train
u2856722782,train
u2856963192,train
u2857781636,val
u2858773839,test
u2859009708,test
u2859135501,train
u2859456143,train
u2860160796,train
u2861885948,train
u2862906299,train
u2863408140,train
u2863584259,train
u2863759950,val
u2864379694,test
u2865100348,val
u2865358737,train
u2867228188,test
u2867945827,train
u2868192455,train
u2869101210,train
u2869825197,train
u2871094552,train
u2871309116,test
u2871497139,train
u2872029575,train
u2872518186,train
u2873801632,train
u2873876122,train
u2874132451,train
u2874886847,val
u2875081251,train
u2875350654,train
u2875793935,test
u2875793935,train
u2875900952,train
u2875942321,train
u2876314569,test
u2877152247,train
u2878419366,train
u2878552400,train
u2878971696,train
u2879631270,train
u2879710385,test
u2879878261,train
u2880905121,val
u2881040745,train
u2882501298,train
u2882519132,test
u2883160116,train
u2883341258,train
u2883376708,test
u2883475954,train
u2883654208,train
u2883966090,train
u2885229365,train
u2885746899,train
u2886337191,train
u2886531131,train
u2886972634,val
u2887146386,train
u2887801551,train
u2888659436,train
u2888895350,train
u2889152297,train
u2889468091,val
u2890770580,train
u2891875220,test
u2892235070,train
u2893302211,train
u2893927442,val
u2895499182,train
u2895891376,train
u2896065555,train
u2897757312,test
u2898645766,train
u2899750038,val
u2899841136,train
u2900173157,test
u2900275092,train
u2901094842,train
u2901907736,val
u2901999621,test
u2902199347,train
u2902674561,train
u2903315853,test
u2903355145,val
u2904119230,val
u2904254896,test
u2904492015,train
u2904622814,train
u2905415489,train
u2905437920,train
u2905559096,test
u2907774137,train
u2907896822,train
u2909818276,train
u2909910787,train
u2909940069,train
u2910350817,val
u2910544322,train
u2911697875,train
u2912355383,train
u2913320932,val
u2913452195,train
u2913673125,test
u2914424047,train
u2915469342,train
u2920075966,test
u2920350723,train
u2920741927,train
u2920980588,train
u2922562563,train
u2922906617,train
u2922928743,train
u2923160481,test
u2923371311,val
u2923738928,train
u2924437942,test
u2924521080,train
u2925413505,train
u2925747669,train
u2926600152,train
u2927657345,test
u2929130079,train
u2929239658,train
u2929544170,val
u2930156653,train
u2932695386,train
u2934250753,test
u2934428344,val
u2935607927,train
u2936495493,train
u2936733264,val
u2937681905,train
u2938616182,test
u2938624672,test
u2938937750,train
u2939998182,train
u2941221501,val
u2942191204,train
u2943088202,train
u2943507101,test
u2944874032,train
u2945540118,test
u2947218268,train
u2949773806,train
u2951213198,train
u2952682803,train
u2952968411,test
u2953298457,test
u2953396630,test
u2953912113,val
u2955712581,val
u2956121356,train
u2956797953,test
u2957050783,val
u2958465670,test
u2959017240,train
u2960488058,train
u2961710198,test
u2962443429,test
u2963731179,train
u2964769877,train
u2966334616,train
u2967455656,train
u2967901949,train
u2968574217,test
u2968747193,train
u2970742728,test
u2970935287,val
u2971164941,train
u2971821172,train
u2973599231,train
u2974453288,train
u2974711810,test
u2974719906,test
u2975317001,test
u2975579890,test
u2977814397,train
u2978037598,train
u2978849194,val
u2979646870,train
u2979867929,train
u2981339895,val
u2981346897,train
u2981968107,val
u2982269822,train
u2983087740,train
u2983642501,train
u2984496274,train
u2984900423,train
u2984950415,train
u2985238359,val
u2985639924,train
u2985654401,train
u2985862971,train
u2987824674,val
u2988618831,train
u2989269790,train
u2990458168,train
u2990629754,train
u2990638741,test
u2990977834,train
u2991299497,test
u2992610139,test
u2993283127,train
u2994523533,val
u2994715837,train
